,Start,7,,End,1042,,,0,,,,,,,,,,,
7,41168.26,0.03,0,0,493.01,,,,,,,,0.03,0,#N/A,493.01,,,
7,41168.28,0.03,0,0,493.01,,,,,,,,0.03,0,#N/A,493.01,,,
7,41168.29,0.03,0,0,493.01,,,,,,,,0.03,0,#N/A,493.01,,,
7,41168.33,0.03,0,0,493.01,,,,,,,,0.03,0,#N/A,493.01,,,
7,41168.38,0.62,0,1.58,492.83,,,,,,,,0.62,0,#N/A,492.83,,,
7,41168.42,2.01,0,1.58,492.45,,,,,,,,2.01,0,#N/A,492.45,,,
7,41168.43,2.31,0,1.75,492.35,,,,,,,,2.31,0,#N/A,492.35,,,
7,41168.44,2.59,0,1.49,492.27,,,,,,,,2.59,0,#N/A,492.27,,,
7,41168.46,2.97,0,1.49,492.17,,,,,,,,2.97,0,#N/A,492.17,,,
7,41168.47,3.36,0,1.41,492.06,,,,,,,,3.36,0,#N/A,492.06,,,
7,41168.50,4.3,0,2.27,491.78,,,,,,,,4.3,0,#N/A,491.78,,,
7,41168.51,4.66,0,0,491.68,,,,,,,,4.66,0,#N/A,491.68,,,
7,41168.53,4.66,0,0,491.68,,,,,,,,4.66,0,#N/A,491.68,,,
7,41168.54,4.66,0,0,491.68,,,,,,,,4.66,0,#N/A,491.68,,,
7,41168.54,4.66,0,0,491.68,,,,,,,,4.66,0,#N/A,491.68,,,
7,41168.58,4.66,0,0,491.68,,,,,,,,4.66,0,#N/A,491.68,,,
7,41168.62,5.2,0,0,491.51,,,,,,,,5.2,0,#N/A,491.51,,,
7,41168.63,5.2,0,0,491.51,,,,,,,,5.2,0,#N/A,491.51,,,
7,41168.64,5.2,0,0,491.51,,,,,,,,5.2,0,#N/A,491.51,,,
7,41168.67,5.22,0,0,491.51,,,,,,,,5.22,0,#N/A,491.51,,,
7,41168.71,11.73,6.52,9.77,488.77,,,,,,,,11.73,6.52,#N/A,488.77,,,
7,41168.75,20.7,15.48,18.72,484.97,,,,,,,,20.7,15.48,#N/A,484.97,,,
7,41168.79,29.7,24.48,0,481.18,,,,,,,,29.7,24.48,#N/A,481.18,,,
7,41168.79,29.7,24.48,0,481.18,,,,,,,,29.7,24.48,#N/A,481.18,,,
7,41168.83,29.7,24.48,0,481.18,,,,,,,,29.7,24.48,#N/A,481.18,,,
7,41168.88,29.7,24.48,0,481.18,,,,,,,,29.7,24.48,#N/A,481.18,,,
7,41168.92,29.7,24.48,0,481.18,,,,,,,,29.7,24.48,#N/A,481.18,,,
7,41168.96,29.7,24.48,0,481.18,,,,,,,,29.7,24.48,#N/A,481.18,,,
7,41169.00,29.7,24.48,0,481.18,,,,,,,,0,0,#N/A,481.18,,,
7,41169.04,29.71,24.48,0,481.18,,,,,,,,0.01,0,#N/A,481.18,,,
7,41169.08,29.72,24.48,0,481.18,,,,,,,,0.02,0,#N/A,481.18,,,
7,41169.13,29.73,24.48,0,481.18,,,,,,,,0.03,0,#N/A,481.18,,,
7,41169.17,29.73,24.48,0,481.18,,,,,,,,0.03,0,#N/A,481.18,,,
7,41169.18,29.73,24.48,0.21,481.18,,,,,,,,0.03,0,#N/A,481.18,,,
7,41169.21,29.73,24.48,0,481.18,,,,,,,,0.03,0,#N/A,481.18,,,
7,41169.25,31.02,24.48,1.58,480.82,,,,,,,,1.32,0,#N/A,480.82,,,
7,41169.26,31.37,24.48,1.83,480.72,,,,,,,,1.67,0,#N/A,480.72,,,
7,41169.29,32.24,24.48,1.75,480.47,,,,,,,,2.54,0,#N/A,480.47,,,
7,41169.29,32.24,24.48,1.75,480.47,,,,,,,,2.54,0,#N/A,480.47,,,
7,41169.33,33.43,24.48,1.41,480.12,,,,,,,,3.73,0,#N/A,480.12,,,
7,41169.38,34.65,24.48,2.1,479.72,,,,,,,,4.95,0,#N/A,479.72,,,
7,41169.42,35.61,24.48,1.15,479.45,,,,,,,,5.91,0,#N/A,479.45,,,
7,41169.43,35.92,24.48,1.23,479.38,,,,,,,,6.22,0,#N/A,479.38,,,
7,41169.46,36.64,24.48,2.45,479.19,,,,,,,,6.94,0,#N/A,479.19,,,
7,41169.47,36.98,24.48,1.15,479.11,,,,,,,,7.28,0,#N/A,479.11,,,
7,41169.50,37.63,24.48,1.32,478.98,,,,,,,,7.93,0,#N/A,478.98,,,
7,41169.56,38.93,24.48,1.32,478.68,,,,,,,,9.23,0,#N/A,478.68,,,
7,41169.57,39.21,24.48,9.51,478.61,,,,,,,,9.51,0,#N/A,478.61,,,
7,41169.58,40.13,24.48,1.83,478.37,,,,,,,,10.43,0,#N/A,478.37,,,
7,41169.61,40.92,24.48,1.32,478.13,,,,,,,,11.22,0,#N/A,478.13,,,
7,41169.63,41.33,24.48,1.49,478,,,,,,,,11.63,0,#N/A,478,,,
7,41169.64,41.65,24.48,1.49,477.9,,,,,,,,11.95,0,#N/A,477.9,,,
7,41169.67,42.56,24.48,10.2,477.64,,,,,,,,12.86,0,#N/A,477.64,,,
7,41169.71,52.02,33.95,9.85,473.64,,,,,,,,22.32,9.47,#N/A,473.64,,,
7,41169.75,60.51,42.44,9.25,470.07,,,,,,,,30.81,17.96,#N/A,470.07,,,
7,41169.79,61.95,43.88,0,469.46,,,,,,,,32.25,19.4,#N/A,469.46,,,
7,41169.83,61.95,43.88,0,469.46,,,,,,,,32.25,19.4,#N/A,469.46,,,
7,41169.85,61.95,43.88,0,469.46,,,,,,,,32.25,19.4,#N/A,469.46,,,
7,41169.88,61.95,43.88,0,469.46,,,,,,,,32.25,19.4,#N/A,469.46,,,
7,41169.92,61.95,43.88,0,469.46,,,,,,,,32.25,19.4,#N/A,469.46,,,
7,41170.01,0.01,0,0,469.46,,,,,,,,0,0,#N/A,469.46,,,
7,41170.04,0.01,0,0,469.46,,,,,,,,0,0,#N/A,469.46,,,
7,41170.08,0.01,0,0,469.46,,,,,,,,0,0,#N/A,469.46,,,
7,41170.13,0.01,0,0,469.46,,,,,,,,0,0,#N/A,469.46,,,
7,41170.14,0.01,0,0,469.46,,,,,,,,0,0,#N/A,469.46,,,
7,41170.17,0.02,0,0.21,469.46,,,,,,,,0.01,0,#N/A,469.46,,,
7,41170.21,0.02,0,0,469.46,,,,,,,,0.01,0,#N/A,469.46,,,
7,41170.21,0.02,0,0,469.46,,,,,,,,0.01,0,#N/A,469.46,,,
7,41170.25,0.65,0,2.36,469.28,,,,,,,,0.64,0,#N/A,469.28,,,
7,41170.29,1.77,0,2.1,468.97,,,,,,,,1.76,0,#N/A,468.97,,,
7,41170.29,1.77,0,2.1,468.97,,,,,,,,1.76,0,#N/A,468.97,,,
7,41170.35,3.28,0,2.62,468.55,,,,,,,,3.27,0,#N/A,468.55,,,
7,41170.38,4.22,0,1.32,468.31,,,,,,,,4.21,0,#N/A,468.31,,,
7,41170.40,4.74,0,1.06,468.17,,,,,,,,4.73,0,#N/A,468.17,,,
7,41170.42,5.23,0,1.32,468.02,,,,,,,,5.22,0,#N/A,468.02,,,
7,41170.43,5.56,0,1.58,467.93,,,,,,,,5.55,0,#N/A,467.93,,,
7,41170.44,5.77,0,1.58,467.87,,,,,,,,5.76,0,#N/A,467.87,,,
7,41170.44,5.77,0,1.58,467.87,,,,,,,,5.76,0,#N/A,467.87,,,
7,41170.46,6.16,0,1.49,467.76,,,,,,,,6.15,0,#N/A,467.76,,,
7,41170.47,6.58,0,1.41,467.64,,,,,,,,6.57,0,#N/A,467.64,,,
7,41170.50,7.25,0,1.58,467.44,,,,,,,,7.24,0,#N/A,467.44,,,
7,41170.50,7.34,0,1.66,467.41,,,,,,,,7.33,0,#N/A,467.41,,,
7,41170.54,8.47,0,2.88,467.06,,,,,,,,8.46,0,#N/A,467.06,,,
7,41170.57,8.9,0,0,466.95,,,,,,,,8.89,0,#N/A,466.95,,,
7,41170.58,8.9,0,0,466.95,,,,,,,,8.89,0,#N/A,466.95,,,
7,41170.58,8.9,0,0,466.95,,,,,,,,8.89,0,#N/A,466.95,,,
7,41170.60,8.9,0,0,466.95,,,,,,,,8.89,0,#N/A,466.95,,,
7,41170.63,8.9,0,0,466.95,,,,,,,,8.89,0,#N/A,466.95,,,
7,41170.67,9.68,0,1.75,466.72,,,,,,,,9.67,0,#N/A,466.72,,,
7,41170.71,18.08,8.4,9.77,463.16,,,,,,,,18.07,8.4,#N/A,463.16,,,
7,41170.76,29.31,19.63,8.9,458.44,,,,,,,,29.3,19.63,#N/A,458.44,,,
7,41170.79,31.72,22.04,0.29,457.43,,,,,,,,31.71,22.04,#N/A,457.43,,,
7,41170.83,31.75,22.07,0,457.42,,,,,,,,31.74,22.07,#N/A,457.42,,,
7,41170.88,31.75,22.07,0.55,457.42,,,,,,,,31.74,22.07,#N/A,457.42,,,
7,41170.92,31.76,22.08,0,457.42,,,,,,,,31.75,22.08,#N/A,457.42,,,
7,41170.96,31.76,22.08,0,457.42,,,,,,,,31.75,22.08,#N/A,457.42,,,
7,41171.00,31.77,22.09,0,457.42,,,,,,,,0,0,#N/A,457.42,,,
7,41171.04,0.01,0,0,457.42,,,,,,,,0.01,0,#N/A,457.42,,,
7,41171.08,0.01,0,0,457.42,,,,,,,,0.01,0,#N/A,457.42,,,
7,41171.13,0.01,0,0,457.42,,,,,,,,0.01,0,#N/A,457.42,,,
7,41171.17,0.01,0,0,457.42,,,,,,,,0.01,0,#N/A,457.42,,,
7,41171.21,0.01,0,0,457.42,,,,,,,,0.01,0,#N/A,457.42,,,
7,41171.25,0.5,0,1.58,457.28,,,,,,,,0.5,0,#N/A,457.28,,,
7,41171.29,1.65,0,1.41,457,,,,,,,,1.65,0,#N/A,457,,,
7,41171.33,2.68,0,1.32,456.76,,,,,,,,2.68,0,#N/A,456.76,,,
7,41171.38,3.74,0,1.15,456.5,,,,,,,,3.74,0,#N/A,456.5,,,
7,41171.41,4.59,0,1.23,456.28,,,,,,,,4.59,0,#N/A,456.28,,,
7,41171.42,4.67,0,1.06,456.26,,,,,,,,4.67,0,#N/A,456.26,,,
7,41171.46,5.73,0,1.06,455.93,,,,,,,,5.73,0,#N/A,455.93,,,
7,41171.46,5.81,0,1.15,455.91,,,,,,,,5.81,0,#N/A,455.91,,,
7,41171.46,5.81,0,1.15,455.91,,,,,,,,5.81,0,#N/A,455.91,,,
7,41171.50,6.8,0,1.32,455.68,,,,,,,,6.8,0,#N/A,455.68,,,
7,41171.53,7.37,0,1.06,455.55,,,,,,,,7.37,0,#N/A,455.55,,,
7,41171.55,7.98,0,2.01,455.4,,,,,,,,7.98,0,#N/A,455.4,,,
7,41171.58,8.78,0,1.66,455.14,,,,,,,,8.78,0,#N/A,455.14,,,
7,41171.61,9.49,0,0.81,454.93,,,,,,,,9.49,0,#N/A,454.93,,,
7,41171.63,9.97,0,0.98,454.8,,,,,,,,9.97,0,#N/A,454.8,,,
7,41171.67,11.02,0,7.6,454.52,,,,,,,,11.02,0,#N/A,454.52,,,
7,41171.71,18.32,7.3,8.3,451.45,,,,,,,,18.32,7.3,#N/A,451.45,,,
7,41171.75,26.44,15.42,10.03,448.03,,,,,,,,26.44,15.42,#N/A,448.03,,,
7,41171.79,29.96,18.94,0,446.53,,,,,,,,29.96,18.94,#N/A,446.53,,,
7,41171.83,29.96,18.94,0,446.53,,,,,,,,29.96,18.94,#N/A,446.53,,,
7,41171.88,29.96,18.94,0,446.53,,,,,,,,29.96,18.94,#N/A,446.53,,,
7,41171.92,29.96,18.94,0,446.53,,,,,,,,29.96,18.94,#N/A,446.53,,,
7,41171.96,29.96,18.94,0,446.53,,,,,,,,29.96,18.94,#N/A,446.53,,,
7,41172.00,0.01,0,0,446.52,,,,,,,,0,0,#N/A,446.52,,,
7,41172.04,0.01,0,0.29,446.52,,,,,,,,0,0,#N/A,446.52,,,
7,41172.08,0.01,0,0,446.52,,,,,,,,0,0,#N/A,446.52,,,
7,41172.13,0.01,0,0,446.52,,,,,,,,0,0,#N/A,446.52,,,
7,41172.17,0.01,0,0,446.52,,,,,,,,0,0,#N/A,446.52,,,
7,41172.21,0.02,0,0.21,446.52,,,,,,,,0.01,0,#N/A,446.52,,,
7,41172.26,0.14,0,1.32,446.49,,,,,,,,0.13,0,#N/A,446.49,,,
7,41172.29,0.95,0,1.49,446.23,,,,,,,,0.94,0,#N/A,446.23,,,
7,41172.31,1.41,0,2.1,446.09,,,,,,,,1.4,0,#N/A,446.09,,,
7,41172.32,1.97,0,2.1,445.93,,,,,,,,1.96,0,#N/A,445.93,,,
7,41172.33,2.59,0,2.53,445.75,,,,,,,,2.58,0,#N/A,445.75,,,
7,41172.38,4.49,0,0.21,445.21,,,,,,,,4.48,0,#N/A,445.21,,,
7,41172.39,4.49,0,0,445.21,,,,,,,,4.48,0,#N/A,445.21,,,
7,41172.42,4.49,0,0,445.21,,,,,,,,4.48,0,#N/A,445.21,,,
7,41172.46,4.49,0,0,445.21,,,,,,,,4.48,0,#N/A,445.21,,,
7,41172.50,4.65,0,0,445.16,,,,,,,,4.64,0,#N/A,445.16,,,
7,41172.54,4.65,0,0,445.16,,,,,,,,4.64,0,#N/A,445.16,,,
7,41172.58,4.65,0,0,445.16,,,,,,,,4.64,0,#N/A,445.16,,,
7,41172.63,4.71,0,0,445.15,,,,,,,,4.7,0,#N/A,445.15,,,
7,41172.65,4.71,0,0,445.15,,,,,,,,4.7,0,#N/A,445.15,,,
7,41172.67,4.71,0,0,445.15,,,,,,,,4.7,0,#N/A,445.15,,,
7,41172.71,10.7,5.99,8.21,442.64,,,,,,,,10.69,5.99,#N/A,442.64,,,
7,41172.75,18.46,13.75,8.64,439.37,,,,,,,,18.45,13.75,#N/A,439.37,,,
7,41172.79,21.99,17.28,0,437.88,,,,,,,,21.98,17.28,#N/A,437.88,,,
7,41172.83,21.99,17.28,0,437.88,,,,,,,,21.98,17.28,#N/A,437.88,,,
7,41172.88,21.99,17.28,0,437.88,,,,,,,,21.98,17.28,#N/A,437.88,,,
7,41172.92,21.99,17.28,0,437.88,,,,,,,,21.98,17.28,#N/A,437.88,,,
7,41172.96,21.99,17.28,0,437.88,,,,,,,,21.98,17.28,#N/A,437.88,,,
7,41173.00,0.01,0,0,437.88,,,,,,,,0,0,#N/A,437.88,,,
7,41173.04,0.02,0,0,437.88,,,,,,,,0.01,0,#N/A,437.88,,,
7,41173.09,0.02,0,0,437.88,,,,,,,,0.01,0,#N/A,437.88,,,
7,41173.13,0.02,0,0,437.88,,,,,,,,0.01,0,#N/A,437.88,,,
7,41173.17,0.02,0,0,437.88,,,,,,,,0.01,0,#N/A,437.88,,,
7,41173.21,0.1,0,1.58,437.85,,,,,,,,0.09,0,#N/A,437.85,,,
7,41173.27,1.59,0,1.58,437.41,,,,,,,,1.58,0,#N/A,437.41,,,
7,41173.29,2.43,0,1.49,437.18,,,,,,,,2.42,0,#N/A,437.18,,,
7,41173.30,2.74,0,1.41,437.1,,,,,,,,2.73,0,#N/A,437.1,,,
7,41173.32,3.17,0,2.01,436.98,,,,,,,,3.16,0,#N/A,436.98,,,
7,41173.33,3.5,0,1.75,436.88,,,,,,,,3.49,0,#N/A,436.88,,,
7,41173.35,3.85,0,1.49,436.78,,,,,,,,3.84,0,#N/A,436.78,,,
7,41173.38,4.83,0,1.58,436.48,,,,,,,,4.82,0,#N/A,436.48,,,
7,41173.42,5.98,0,1.23,436.15,,,,,,,,5.97,0,#N/A,436.15,,,
7,41173.43,6.2,0,1.58,436.08,,,,,,,,6.19,0,#N/A,436.08,,,
7,41173.44,6.52,0,0.81,435.98,,,,,,,,6.51,0,#N/A,435.98,,,
7,41173.46,6.98,0,1.58,435.84,,,,,,,,6.97,0,#N/A,435.84,,,
7,41173.50,7.91,0,1.41,435.56,,,,,,,,7.9,0,#N/A,435.56,,,
7,41173.51,8.3,0,1.15,435.44,,,,,,,,8.29,0,#N/A,435.44,,,
7,41173.53,8.6,0,1.49,435.35,,,,,,,,8.59,0,#N/A,435.35,,,
7,41173.54,8.95,0,1.58,435.24,,,,,,,,8.94,0,#N/A,435.24,,,
7,41173.57,9.7,0,1.41,435,,,,,,,,9.69,0,#N/A,435,,,
7,41173.58,10.12,0,1.32,434.87,,,,,,,,10.11,0,#N/A,434.87,,,
7,41173.63,11.16,0,1.41,434.53,,,,,,,,11.15,0,#N/A,434.53,,,
7,41173.65,11.94,0,0.81,434.29,,,,,,,,11.93,0,#N/A,434.29,,,
7,41173.67,12.67,0.44,9.94,434.02,,,,,,,,12.66,0.44,#N/A,434.02,,,
7,41173.71,22.26,10.03,9.85,429.98,,,,,,,,22.25,10.03,#N/A,429.98,,,
7,41173.75,30.62,18.39,9.68,426.48,,,,,,,,30.61,18.39,#N/A,426.48,,,
7,41173.80,41.13,28.9,9.85,422.05,,,,,,,,41.12,28.9,#N/A,422.05,,,
7,41173.85,44.61,32.38,1.75,420.59,,,,,,,,44.6,32.38,#N/A,420.59,,,
7,41173.88,45.61,33.38,1.49,420.17,,,,,,,,45.6,33.38,#N/A,420.17,,,
7,41173.92,46.97,34.74,1.83,419.6,,,,,,,,46.96,34.74,#N/A,419.6,,,
7,41173.96,48.4,36.17,1.66,418.99,,,,,,,,48.39,36.17,#N/A,418.99,,,
7,41174.00,49.77,37.54,1.83,418.4,,,,,,,,0,0,#N/A,418.4,,,
7,41174.04,51.16,37.54,1.92,418.02,,,,,,,,1.39,0,#N/A,418.02,,,
7,41174.08,52.57,37.54,0.38,417.62,,,,,,,,2.8,0,#N/A,417.62,,,
7,41174.10,52.93,37.54,1.58,417.52,,,,,,,,3.16,0,#N/A,417.52,,,
7,41174.13,54,37.54,1.66,417.24,,,,,,,,4.23,0,#N/A,417.24,,,
7,41174.17,55.34,37.54,1.15,416.87,,,,,,,,5.57,0,#N/A,416.87,,,
7,41174.21,56.56,37.54,0.89,416.49,,,,,,,,6.79,0,#N/A,416.49,,,
7,41174.25,57.83,37.54,1.32,416.08,,,,,,,,8.06,0,#N/A,416.08,,,
7,41174.25,57.89,37.54,1.41,416.06,,,,,,,,8.12,0,#N/A,416.06,,,
7,41174.29,58.85,37.54,0,415.76,,,,,,,,9.08,0,#N/A,415.76,,,
7,41174.31,58.85,37.54,0,415.76,,,,,,,,9.08,0,#N/A,415.76,,,
7,41174.32,58.85,37.54,0,415.76,,,,,,,,9.08,0,#N/A,415.76,,,
7,41174.33,58.85,37.54,0.21,415.76,,,,,,,,9.08,0,#N/A,415.76,,,
7,41174.35,58.85,37.54,0,415.76,,,,,,,,9.08,0,#N/A,415.76,,,
7,41174.36,58.85,37.54,0,415.76,,,,,,,,9.08,0,#N/A,415.76,,,
7,41174.38,58.85,37.54,0,415.76,,,,,,,,9.08,0,#N/A,415.76,,,
7,41174.42,59.49,37.54,1.58,415.58,,,,,,,,9.72,0,#N/A,415.58,,,
7,41174.44,60.28,37.54,1.49,415.36,,,,,,,,10.51,0,#N/A,415.36,,,
7,41174.47,60.92,37.54,0,415.18,,,,,,,,11.15,0,#N/A,415.18,,,
7,41174.48,60.92,37.54,0.46,415.18,,,,,,,,11.15,0,#N/A,415.18,,,
7,41174.50,60.92,37.54,0.21,415.18,,,,,,,,11.15,0,#N/A,415.18,,,
7,41174.51,60.92,37.54,0,415.18,,,,,,,,11.15,0,#N/A,415.18,,,
7,41174.54,60.92,37.54,0,415.18,,,,,,,,11.15,0,#N/A,415.18,,,
7,41174.54,60.92,37.54,0.81,415.18,,,,,,,,11.15,0,#N/A,415.18,,,
7,41174.58,60.93,37.54,0,415.18,,,,,,,,11.16,0,#N/A,415.18,,,
7,41174.63,60.93,37.54,0,415.18,,,,,,,,11.16,0,#N/A,415.18,,,
7,41174.64,60.93,37.54,0,415.18,,,,,,,,11.16,0,#N/A,415.18,,,
7,41174.67,62.25,38.04,11.58,414.74,,,,,,,,12.48,0.5,#N/A,414.74,,,
7,41174.68,64.62,40.41,9.94,413.75,,,,,,,,14.85,2.87,#N/A,413.75,,,
7,41174.71,70.25,46.04,9.85,411.38,,,,,,,,20.48,8.5,#N/A,411.38,,,
7,41174.75,78.71,54.5,3.31,408.01,,,,,,,,28.94,16.96,#N/A,408.01,,,
7,41174.79,81.39,57.18,2.36,406.84,,,,,,,,31.62,19.64,#N/A,406.84,,,
7,41174.83,82.41,58.2,0.55,406.42,,,,,,,,32.64,20.66,#N/A,406.42,,,
7,41174.88,82.65,58.44,0,406.4,,,,,,,,32.88,20.9,#N/A,406.4,,,
7,41174.92,82.85,58.64,0.29,406.4,,,,,,,,33.08,21.1,#N/A,406.4,,,
7,41174.96,83.06,58.85,0.21,406.38,,,,,,,,33.29,21.31,#N/A,406.38,,,
7,41175.00,83.25,59.04,0,406.38,,,,,,,,0,0,#N/A,406.38,,,
7,41175.04,83.47,59.04,0,406.37,,,,,,,,0.22,0,#N/A,406.37,,,
7,41175.08,83.78,59.04,0.21,406.33,,,,,,,,0.53,0,#N/A,406.33,,,
7,41175.13,83.98,59.04,0.29,406.33,,,,,,,,0.73,0,#N/A,406.33,,,
7,41175.17,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.21,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.25,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.29,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.33,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.37,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.38,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.38,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.42,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.46,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.47,84,59.04,0.38,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.49,84,59.04,0,406.33,,,,,,,,0.75,0,#N/A,406.33,,,
7,41175.50,84.01,59.04,0.38,406.33,,,,,,,,0.76,0,#N/A,406.33,,,
7,41175.53,84.01,59.04,0,406.33,,,,,,,,0.76,0,#N/A,406.33,,,
7,41175.54,84.01,59.04,0,406.33,,,,,,,,0.76,0,#N/A,406.33,,,
7,41175.55,84.01,59.04,0,406.33,,,,,,,,0.76,0,#N/A,406.33,,,
7,41175.58,84.01,59.04,0,406.33,,,,,,,,0.76,0,#N/A,406.33,,,
7,41175.58,84.01,59.04,0,406.33,,,,,,,,0.76,0,#N/A,406.33,,,
7,41175.63,84.01,59.04,0,406.33,,,,,,,,0.76,0,#N/A,406.33,,,
7,41175.67,84.52,59.04,8.73,406.2,,,,,,,,1.27,0,#N/A,406.2,,,
7,41175.71,92.3,66.82,10.03,402.94,,,,,,,,9.05,7.78,#N/A,402.94,,,
7,41175.75,100.97,75.49,10.03,399.48,,,,,,,,17.72,16.45,#N/A,399.48,,,
7,41175.79,105.04,79.56,0,397.75,,,,,,,,21.79,20.52,#N/A,397.75,,,
7,41175.83,105.04,79.56,0,397.75,,,,,,,,21.79,20.52,#N/A,397.75,,,
7,41175.88,105.04,79.56,0,397.75,,,,,,,,21.79,20.52,#N/A,397.75,,,
7,41175.92,105.04,79.56,0,397.75,,,,,,,,21.79,20.52,#N/A,397.75,,,
7,41175.96,105.04,79.56,0,397.75,,,,,,,,21.79,20.52,#N/A,397.75,,,
7,41176.00,0.01,0,0,397.75,,,,,,,,0,0,#N/A,397.75,,,
7,41176.04,0.01,0,0,397.75,,,,,,,,0,0,#N/A,397.75,,,
7,41176.04,0.01,0,0,397.75,,,,,,,,0,0,#N/A,397.75,,,
7,41176.10,0.02,0,0.46,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.10,0.02,0,0,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.13,0.02,0,0.38,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.17,0.02,0,0,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.21,0.02,0,0,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.26,0.02,0,0,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.29,0.02,0,0,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.33,0.02,0,0,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.33,0.02,0,0,397.75,,,,,,,,0.01,0,#N/A,397.75,,,
7,41176.36,0.03,0,0,397.75,,,,,,,,0.02,0,#N/A,397.75,,,
7,41176.38,0.03,0,0,397.75,,,,,,,,0.02,0,#N/A,397.75,,,
7,41176.42,0.03,0,0,397.75,,,,,,,,0.02,0,#N/A,397.75,,,
7,41176.46,0.73,0,1.41,397.52,,,,,,,,0.72,0,#N/A,397.52,,,
7,41176.50,1.9,0,0.89,397.14,,,,,,,,1.89,0,#N/A,397.14,,,
7,41176.54,2.9,0,1.32,396.84,,,,,,,,2.89,0,#N/A,396.84,,,
7,41176.54,3.01,0,1.75,396.83,,,,,,,,3,0,#N/A,396.83,,,
7,41176.55,3.33,0,1.75,396.74,,,,,,,,3.32,0,#N/A,396.74,,,
7,41176.58,4.2,0,1.23,396.46,,,,,,,,4.19,0,#N/A,396.46,,,
7,41176.63,4.24,0,0,396.45,,,,,,,,4.23,0,#N/A,396.45,,,
7,41176.67,6.24,0,8.47,395.91,,,,,,,,6.23,0,#N/A,395.91,,,
7,41176.71,14.55,8.31,8.38,392.38,,,,,,,,14.54,8.31,#N/A,392.38,,,
7,41176.75,21.5,15.27,8.82,389.45,,,,,,,,21.49,15.27,#N/A,389.45,,,
7,41176.79,23.11,16.88,0,388.77,,,,,,,,23.1,16.88,#N/A,388.77,,,
7,41176.81,23.11,16.88,0,388.77,,,,,,,,23.1,16.88,#N/A,388.77,,,
7,41176.82,23.11,16.88,0,388.77,,,,,,,,23.1,16.88,#N/A,388.77,,,
7,41176.83,23.11,16.88,0.21,388.77,,,,,,,,23.1,16.88,#N/A,388.77,,,
7,41176.88,23.13,16.9,0,388.77,,,,,,,,23.12,16.9,#N/A,388.77,,,
7,41176.92,23.13,16.9,0,388.77,,,,,,,,23.12,16.9,#N/A,388.77,,,
7,41176.96,23.13,16.9,0,388.77,,,,,,,,23.12,16.9,#N/A,388.77,,,
7,41177.00,0.01,0,0.21,388.77,,,,,,,,0,0,#N/A,388.77,,,
7,41177.04,0.01,0,0,388.77,,,,,,,,0,0,#N/A,388.77,,,
7,41177.08,0.01,0,0,388.77,,,,,,,,0,0,#N/A,388.77,,,
7,41177.13,0.02,0,0.29,388.77,,,,,,,,0.01,0,#N/A,388.77,,,
7,41177.17,0.03,0,0,388.77,,,,,,,,0.02,0,#N/A,388.77,,,
7,41177.21,0.34,0,1.49,388.67,,,,,,,,0.33,0,#N/A,388.67,,,
7,41177.25,1.57,0,1.23,388.29,,,,,,,,1.56,0,#N/A,388.29,,,
7,41177.29,2.76,0,1.49,387.9,,,,,,,,2.75,0,#N/A,387.9,,,
7,41177.33,3.83,0,1.41,387.56,,,,,,,,3.82,0,#N/A,387.56,,,
7,41177.36,4.45,0,1.23,387.38,,,,,,,,4.44,0,#N/A,387.38,,,
7,41177.38,4.83,0,1.23,387.28,,,,,,,,4.82,0,#N/A,387.28,,,
7,41177.39,5.1,0,0.98,387.22,,,,,,,,5.09,0,#N/A,387.22,,,
7,41177.42,5.82,0,1.06,387.04,,,,,,,,5.81,0,#N/A,387.04,,,
7,41177.46,6.72,0,0.55,386.84,,,,,,,,6.71,0,#N/A,386.84,,,
7,41177.50,8.06,0,1.66,386.45,,,,,,,,8.05,0,#N/A,386.45,,,
7,41177.54,8.92,0,0,386.2,,,,,,,,8.91,0,#N/A,386.2,,,
7,41177.54,8.92,0,0,386.2,,,,,,,,8.91,0,#N/A,386.2,,,
