c1,9/17/12,t0.579999999999984,n0.370000000000004,cr92.33
c1,9/17/12,t0.729999999999989,n0.370000000000004,cr92.29
c1,9/17/12,t2.90999999999999,n0.370000000000004,cr91.68
c1,9/17/12,t19.7299999999999,n0.370000000000004,cr87.15
c1,9/17/12,t19.7299999999999,n0.370000000000004,cr87.15
c1,9/17/12,t20.4399999999999,n0.370000000000004,cr86.96
c1,9/17/12,t20.4399999999999,n0.370000000000004,cr86.96
c1,9/17/12,t23.0199999999999,n0.370000000000004,cr86.28
c1,9/17/12,t26.06,n0.370000000000004,cr85.48
c1,9/17/12,t28.72,n0.370000000000004,cr84.77
c1,9/17/12,t29.6799999999999,n0.370000000000004,cr84.51
c1,9/17/12,t31.84,n0.370000000000004,cr83.92
c1,9/17/12,t32.4799999999999,n0.370000000000004,cr83.75
c1,9/17/12,t34.0999999999999,n0.370000000000004,cr83.3
c1,9/17/12,t36.3499999999999,n0.370000000000004,cr82.72
c1,9/17/12,t36.8299999999999,n0.370000000000004,cr82.62
c1,9/17/12,t37.44,n0.370000000000004,cr82.44
c1,9/17/12,t38.8999999999999,n0.370000000000004,cr82.05
c1,9/17/12,t39.5099999999999,n0.370000000000004,cr81.88
c1,9/17/12,t39.9799999999999,n0.370000000000004,cr81.75
c1,9/17/12,t41.37,n0.370000000000004,cr81.36
c1,9/17/12,t58.3799999999999,n17.38,cr74.18
c1,9/17/12,t65.93,n24.93,cr71
c1,9/17/12,t65.93,n24.93,cr71
c1,9/17/12,t70.7599999999999,n29.76,cr68.98
c1,9/17/12,t70.7599999999999,n29.76,cr68.98
c1,9/17/12,t70.7599999999999,n29.76,cr68.98
c1,9/17/12,t70.7599999999999,n29.76,cr68.98
c1,9/18/12,t0,n0,cr68.68
c1,9/18/12,t0,n0,cr68.68
c1,9/18/12,t0,n0,cr68.68
c1,9/18/12,t0,n0,cr68.68
c1,9/18/12,t0,n0,cr68.68
c1,9/18/12,t1.47,n0,cr68.27
c1,9/18/12,t9.24,n0,cr66.18
c1,9/18/12,t9.51,n0,cr66.11
c1,9/18/12,t31.0099999999999,n0,cr60.31
c1,9/18/12,t34.44,n0,cr59.7
c1,9/18/12,t34.44,n0,cr59.7
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.02,n0,cr59.01
c1,9/18/12,t37.03,n0,cr59.01
c1,9/18/12,t37.03,n0,cr59.01
c1,9/18/12,t37.95,n0,cr58.74
c1,9/18/12,t37.95,n0,cr58.74
c1,9/18/12,t37.95,n0,cr58.74
c1,9/18/12,t37.95,n0,cr58.74
c1,9/18/12,t37.95,n0,cr58.74
c1,9/18/12,t37.95,n0,cr58.74
c1,9/18/12,t38.1,n0,cr58.69
c1,9/18/12,t57.48,n19.37,cr50.52
c1,9/18/12,t104.82,n66.71,cr30.58
c1,9/18/12,t112.399999999999,n74.3,cr27.37
c1,9/18/12,t114.16,n76.06,cr26.62
c1,9/18/12,t114.35,n76.25,cr26.62
c1,9/18/12,t114.55,n76.45,cr26.62
c1,9/18/12,t114.74,n76.64,cr26.62
c1,9/19/12,t0.189999999999997,n0.189999999999997,cr26.62
c1,9/19/12,t0.399999999999997,n0.189999999999997,cr26.62
c1,9/19/12,t0.789999999999997,n0.189999999999997,cr26.56
